company,date,description,venue,profession,hospitality,attendees,cost,hospitalityCost,originalHospitalityCost,originalCost,originalAttendees,nurses,pharmacists,gps,mentalhealth,rehab,oncologists,other,spendratio
bayer,2007-12-01,Northern Suburbs Division of GP's Antenatal Shared Care O&G Update - BAYER SPONSORED MEETING . Bayer not responsible for content or organisation. ; Educational Duration: 6 hrs; CPD: 12; CME:0,Royal North Shore Hospital; Reserve Road; St.Leonards; NSW; 2065,General Practitioners,None,NaN,1100,0,$0,$1;100,approx 30 attendees,0,0,1,0,0,0,0,0
bayer,2007-12-01,Contrast media - new developments in imaging. A presentation to Women's and Childrens Hospital; Educational Duration: 2 hrs;,Women's and Children's Hospital; Kermode Street; Nth Adelaide; SA; 5006,Nurse - Unit Manager; Radiographers; Radiologista; Registrar - Radiologists,Meal & Beverage,8,275.30,275.30,$275.30,$275.30,8,1,0,0,0,0,0,0,34
bayer,2007-12-01,Post ECTRIMS Meeting update on early treatment of MS and Alemtuzumab for MS treatment / Annual General Meeting (Bayer had no control over this part of presentation); Educational Duration: 2 hrs;,La Luna Bistro; 283 Rathdowne Street; Carlton North; VIC; 3000,Nurse - Clinical Nurses; Nurse - Registered Nurses,Meal & Beverage,11,837.50,658.50,$658.50,$837.50,11,1,0,0,0,0,0,0,76
bayer,2007-12-01,NSW Thoraciac Society of ANZ - Annual meeting. Bayer sponsorship only. Bayer not responsible for content or organisation. ; Educational Duration: 8 hrs;,Waterview Convention Centre; Waterview Drive; Hombush; NSW; 2000,Respiratory doctors and nurses,None,NaN,3000,0,$0,$3;000,Approx 50 in attendance.,1,0,0,0,0,0,0,0
bayer,2007-12-01,QLD Royal College of Physicians - multi topic - BAYER SPONSORED MEETING. Bayer not responsible for content or organisation. Educational Duration: 2 days;,Sheraton Noosa; .; Noosa; QLD; 4053,GPs; Neurologists,Meal & Beverage,NaN,1200,100,$100,$1;200,Approx 30 attendees,0,0,1,0,0,0,0,0
bayer,2007-12-01,Westmead - ANSC; Division of GPs. Antenatal shared care meeting - BAYER SPONSORED MEETING. Bayer not responsible for content or organisation Educational Duration: 6 hrs; ; CPD: 12; CME:0,Westmead Hospital.- ANSC meeting.; Hawkesbury Road; Westmead; Westmead; NSW; 2145,General Practitioners,None,NaN,1100,0,$0,$1;100,approx attendees 25,0,0,1,0,0,0,0,0
bayer,2007-12-01,Macarthur Division Women's and Men's Health Weekend. Bayer sponsored session on Antenatal shared care on post partem contraception. Bayer not responsible for organisation or content; Educational Duration: 2 days;,Peppers Fairmont Resort Blue Mountains; Sublime Point Road; Leura; NSW; 2780,Obstraticians and Gynaecologists; Mid-wives; GPs,None,NaN,500,0,$0,$500,Approx attendees 30,0,0,1,0,0,0,0,0
bayer,2007-12-01,Consultant Physicians General Meeting; BAYER SPONSORED MEETING; Educational Duration: 2 days;,Noosa Sheraton Resort; Hastings Street; Noosa Heads; QLD; 4567,Consultant Physicians,None,12,500,,$,$500,12,0,0,0,0,0,0,1,42
bayer,2007-12-01,Dinner meeting during the Qld Physicians meeting to discuss possible options of providing immunotherapy support to Bundaberg based patients on Betaferon treatment as well as the BEGIN trial requirements. Educational Duration: 2 hrs;,La Vida; 11 Hastings street; Noosa Heads; QLD; 4567,Neurologist,Meal & Beverage,1,153,77,$77,$153,1,0,0,0,0,0,0,1,153
bayer,2007-12-01,Testosterone managment treatment options for men in the 21st Century - A presentation to local Sunshine Coast GPs ; Educational Duration: 1 hr;,North Lakes Resort; Bridgeport Drive; North Lakes; QLD; 4509,Endocrinologists; General Practitioners; Sexual Health Specialists,Meal & Beverage,29,3100,2800,$2;800,$3;100,29,0,0,1,0,0,0,0,107
bayer,2007-12-01,Testosterone Treatment - To Whom; When and How ( a presentation to local GPs); Educational Duration: 2 hrs;,The Old School Trattoria; 205 Mona Vale Road; ST IVES; NSW; 2075,Endocrinologists; General Practitioners; Registrar - Endocrinologists; Urologists,Meal & Beverage,18,2550,1800,$1;800,$2;550,18,0,0,1,0,0,0,0,142
bayer,2007-12-01,MRANZCOG Pre-Exam Course Gynaecology and Gynaecological Cancer Update - BAYER SPONSORED MEETING. Bayer not responsible for organisation or content. Educational Duration: 8 hrs;,The Rydges Hotel; 54 McLaren St; North Sydney; NSW; 2060,Registrars,None,NaN,1100,0,$0,$1;100,Approx attendees 40,0,0,0,0,0,0,1,0
bayer,2007-12-01,Family Planning Western Australia: IUD insertion training for GPs - BAYER SPONSORED MEETING. Bayer not resonsible for content or organisation. Educational Duration: 3 hrs;,Family Planning Western Australia; 70 Roe Street; Northbridge; WA; 6865,General Practitioners,None,NaN,272.88,0,$0,$272.88,Approx Attendees 10,0,0,1,0,0,0,0,0
bayer,2007-12-01,Hosptial registrar organised meeting Launceston - Urology tutorial Bayer sponsorship only - Bayer not respsonsible for content; or organisation.; Educational Duration: 1.5 hrs;,Konditoeei cafe Manfred; 106 George st; Launceston; TAS; 7250,Registrar - Urologists; Urologists,Meal & Beverage,4,118.50,118.50,$118.50,$118.50,4,0,0,0,0,0,0,1,30
bayer,2007-12-01,Discussion of Pulmonary Hypertension treatment with Key specialist; Educational Duration: 30min;,Yoshiya Restaurant; 107 Pier St; Perth; WA; 6000,Respiratory/Thoracic Physicians,Meal & Beverage,1,54,54,$54,$54,1,0,0,0,0,0,0,1,54
bayer,2007-12-01,North Queensland Accident & Emergency Annual Meeting - Community Acquired Pneumonia. BAYER SPONSORED MEETING. Bayer not responsible for content or organisation. Educational Duration: 2 days;,Coral Seas Resort; 25 Oceanview Avenue; Airlie Beach; QLD; 4802,Accident and Emergency; Registrar - Accident and Emergency; Respiratory/Thoracic Physicians,None,24,1000,0,$0,$1;000,24,0,0,0,0,0,0,1,42
bayer,2007-12-01,Liverpool Hospital Cardiovascular Conference. Talk on the Use of Contrast Media in Cardiac CT. Educational Duration: 6 hrs; CPD: 3; CME:0,Thomas& Rachel Moore Auditorium Liverpool Hospital; Elizabeth Street; LIVERPOOL; NSW; 2170,Radiographers; Radiologists,Meal & Beverage,NaN,2000,2000,$2;000,$2;000,Meeting was attended by 100 NSW delegates,0,0,0,0,0,0,1,0
bayer,2007-12-01,South Australia Hospital - 2nd yr Radiology registrar tutorial - use of contrast agents;Educational Duration: 2 hrs;,Joanna Rentis; 254 Halifax Street; ADELAIDE; SA; 5000,Radiologists,Meal & Beverage,7,116.50,116.50,$116.50,$116.50,7,0,0,0,0,0,0,1,17
bayer,2007-12-01,Contrast Media Inservice - QE ; Educational Duration: 2 hrs;,Queen Elizabeth Hospital; Woodville Road; Woodville; SA; 5011,Cardiologists; Hospital management; Nurse - Unit Managers; Radiographes; Radiologists,Meal & Beverage,11,236.50,236.50,$236.50,$236.50,11,1,0,0,0,0,0,0,22
bayer,2007-12-01,Multiple Sclerosis Society Journal club; Educational Duration: 1.5 hrs;,Multiple Sclerosis Society Wilson; Parkhill way; Wilson; WA; 6102,MS Society Nurses; Nurse - Clinical Nurses; Nurse - Registered Nurses,Meal & Beverage,11,200,200,$200,$200,11,1,0,0,0,0,0,0,18
bayer,2007-12-01,Discussion of BENEFIT clinical trial data; Educational Duration: 2.5 hrs;,Cafe Villa; 128 Oxford Street; Leederville; WA; 6100,Registrar - Neurologists,Meal & Beverage,1,180.50,90.25,$90.25,$180.50,1,0,0,0,0,0,0,1,181
bayer,2007-12-01,Cairns Physicians Meeting : Multiple neurology topics. Bayer sponsorship only. Bayer not responsible for content or organisation. Educational Duration: 3 hrs;,Shangrila - Cairns; Pierpoint Road; Cairns; QLD; 4870,General practioners,Meal & Beverage,NaN,1788,1788,$1;788,$1;788,Approx attendees 30,0,0,0,0,0,0,1,0
bayer,2007-12-01,BEYOND Results; Alemtuzumab and other monoclonal antibody trials; forthcoming registrar dinner presentation; Educational Duration: 1.5 hrs;,Akita; Courtney Street; North Melbourne; VIC; 3000,Neurologists,Meal & Beverage,1,66,33,$33,$66,1,0,0,0,0,0,0,1,66
bayer,2007-12-01,Sponsorship for Family Planning Queensland conference feedback seminar - BAYER SPONSORED MEETING. Bayer not responsible for content or organisation. Educational Duration: 3 hrs;,Family Planning Queensland; 100 Alfred Street; Fortitude Valley; QLD; 4006,General practioners,None,NaN,454.55,0,$0,$454.55,Approx 15,0,0,0,0,0,0,1,0
bayer,2007-12-01,Medical Imaging Nurses Association Annual Meeting. Educational Duration: 2 days;,Sebel Hotel; Queens Road; Melbourne; VIC; 3000,Nurse - Unit Managers,Snack & Beverage,2,37.97,37.97,$37.97,$37.97,2,1,0,0,0,0,0,0,19
bayer,2007-12-01,Eastern Sydney Division of GPs : Antenatal shared care O&G update - BAYER SPONSORED MEETING. Bayer not responsible for organisation or content. Educational Duration: 4 hrs; ; CPD: 8; CME:0,Royal Hospital For Women; Barker St; Randwick; ACT; 2031,General Practitioners,None,NaN,1100,0,$0,$1;100,Approx attendees 140.,0,0,1,0,0,0,0,0
bayer,2007-12-01,2007 Symbion Laverty Pathology 6th Annual Women's Health Conferrence - BAYER SPONSORED MEETING; Bayer not responsible for organisation or content. Educational Duration: 6 hrs; ; CPD: 30; CME:12,University Of New South Wales; Barker Street; Randwick; NSW; 2031,General practioners,None,NaN,6000,0,$0,$6;000,Approx attendees 350,0,0,0,0,0,0,1,0
bayer,2007-12-01,Contrast Media Inservice - Wakefield Hospital : Use of Contrast Agents;Educational Duration: 1.5 hrs;,Wakefield Hospital; Wakefield St; Adelaide; SA; 5000,Cardiologist; Nurse - Clinical Nurses; Nurse - Registered Nurses; Nurse - Unit Manager,Meal & Beverage,5,121.20,121.20,$121.20,$121.20,5,1,0,0,0,0,0,0,24
bayer,2007-12-01,Australian Institue of Radiography QLD Branch Annual General Meeting - A presentation on correct storage and handling of contrast agents; Educational Duration: 2 hrs;,Diana Plaza; Annerley Rd; Wooloongabba; QLD; 4169,Hospital management; Radiographers,Meal & Beverage,17,880,880,$880,$880,17,0,0,0,0,0,0,1,52
bayer,2007-12-01,The Alfred Radiology Dept Clinical Audit - Discussion on Contrast Induced Nephropathy; Educational Duration: 2 hrs;,The Alfred Hospital; Commercial Rd; Prahran; VIC; 3050,Hospital Management; Nurse - Clinical Nurses; Nurse - Unit Manager; Radiographers; Radiologists,Meal & Beverage; Snack & Beverage,10,200,200,$200,$200,10,1,0,0,0,0,0,0,20
bayer,2007-12-01,MS Research Australia Conference - BAYER SPONSORED MEETING. Bayer was not responsible for inviting the attendees or organising the educational content; the hospitality; accommodation or travel. Educational Duration: 2 days;,Walter & Eliza Hall Institute; 1G Royal Parade; Parkville; VIC; 3050,Consultant Physicians; Neurologists; Registrar - Neurologists,None,0,15000.00,0,$0,$15;000.00,,0,0,0,0,0,0,1,0
bayer,2007-12-01,Central Coast Div of GPs ANSC Meeting - Antenatal shared care contraception update - BAYER SPONSORED MEETING. Bayer not responsible for content or organisation. Educational Duration: 1.5 hrs;,Forresters Beach Resort; The Entrance Road; FORRESTERS BEACH; NSW; 2260,General Practitioners,None,15,350,0,$0,$350,15,0,0,1,0,0,0,0,23
bayer,2007-12-01,Lecture on Stem cell transplantation to General Practitioners - Bayer sponsored meeting only. Bayer not responsible for content or organisation of the meeting; Educational Duration: 8 hrs;,Desana function room; Desana Wembley; Wembley; WA; 6000,General Practitioners,Meal & Beverage,26,1750,1750,$1;750,$1;750,26,0,0,1,0,0,0,0,67
bayer,2007-12-01,Family Planning Australia - Review of current thinking about menopause management - BAYER SPONSORED MEETING. Bayer not responsible for content or organisation. ; Educational Duration: 8 hrs; CPD: 30; CME:0,FPA Health; 328 Liverpool Road; ASHFIELD; NSW; 2131,General Practitioners; Sexual Health Specialists,None,5,440,0,$0,$440,5,0,0,1,0,0,0,0,88
bayer,2007-12-01,Discussion about MS Society Nursing structure; new clinical studies; and the Compassionate Use program ; Educational Duration: 3 hrs;,Cellar 47; 170 High Street; Shepparton; VIC; 3630,MS Society Administration; MS Society Nurses; Neurologists,Meal & Beverage,4,316,256,$256,$316,4,1,0,0,0,0,0,0,79
bayer,2007-12-01,Neurology Grand Round - Educational Duration: 1.5 hrs;,Joondalup Health Campus; Cnr Grand Blvd and Shenton Avenue; Joondalup; WA; 6919,Neurologists,Meal & Beverage,12,125.40,125.40,$125.40,$125.40,12,0,0,0,0,0,0,1,10
bayer,2007-12-01,Sutherland Antenatal shared care meeting- BAYER SPONSORED MEETING. Bayer not responsible for organisation or content. Educational Duration: 3 hrs;,ANSC Sutherland; Hazelhurst Gallery; Gymea; NSW; 2228,General practioners,None,NaN,1375,0,$0,$1;375,Approx attendees 52,0,0,0,0,0,0,1,0
bayer,2007-12-01,Hosptial registrar organised meeting Hobart - Urology tutorial Bayer sponsorship only - Bayer not respsonsible for content; or organisation.; Educational Duration: 1.5 hrs;,Lena Hotel; 20 Runnymead St; Battery Point; TAS; 7004,Registrar - Urologists; Urologists,Meal & Beverage,6,125,125,$125,$125,6,0,0,0,0,0,0,1,21
bayer,2007-12-01,St George Antenatal shared care meeting - BAYER SPONSORED MEETING. Bayer not responsible for organisation or content. Educational Duration: 3 hrs;,ANSC St George; Resource Centre; Kogarah; NSW; 2,General Practitioners,None,NaN,825,0,$0,$825,Approx attendees 54,0,0,1,0,0,0,0,0
bayer,2007-12-01,Lunch Discussion - review of progress and patient follow up; BRIGHT; BEYOND MS studies; Educational Duration: 1.5 hrs;,The Chambers; 3 Smith Street; Warragul; VIC; 3820,MS Society Nurses,Meal & Beverage,1,75,40,$40,$75,1,1,0,0,0,0,0,0,75
bayer,2007-12-01,Hosptial registrar organised meeting Launceston - Urology tutorial Bayer sponsorship only - Bayer not respsonsible for content; or organisation.; Educational Duration: 1.5 hrs;,Konditorei Cafe Launceston; 106 George St; Launceston; TAS; 7250,Registrar - Urologists; Urologists,Meal & Beverage,5,102.60,102.60,$102.60,$102.60,5,0,0,0,0,0,0,1,21
bayer,2007-12-01,Meeting organised by Sydney urology - speakers featured cardiologist ; endocrinologist and urologist . Mulitdisciplined perspective and Presentatons on MensHealth topics to GPs. Educational Duration: 2.5 hrs;,Waves Seafood Restraunt; 12/20 Gerrale Street; Cronulla; NSW; 2230; CRONULLA; NSW; 2230,Endocrinologist; General Practitioners; Urologist,Meal & Beverage,37,2395,233.70,$233.70,$2;395,37,0,0,0,0,0,0,1,65
bayer,2007-12-01,Balmain Infectious Diseases Physician - Breakfast Meeting. Complicated Skin and Soft Tissue.,Balmain Hospital Conference Meeting Room; 29 Booth Street; BALMAIN; NSW; 2041,Infectious Diseases; Microbiologist; Registrar - Infectious Diseases; Registrar - Microbiologist,Snack & Beverage,12,272.85,272.85,$272.85,$272.85,12,0,0,0,0,0,0,1,23
bayer,2007-12-01,NSW Rural Doctors Network annual conference - BAYER SPONSORED MEETING. Bayer not responsible for organisation or content. Educational Duration: 3 days; CPD: 36; CME:0,Swiss Grand resort and Spa Bondi Beach; Cnr Campbell Parade & Beach Rd; Bondi Beach; NSW; 2026,General practioners,None,NaN,990,0,$0,$990,Approx attendees 90,0,0,0,0,0,0,1,0
bayer,2007-12-01,Treatment of Pulmonary Arterial Hypertension - Effective Nurse Management of PAH patients ; Educational Duration: 8 hrs;,Langham Hotel; 1 Southgate Avenue; Southbank; VIC; 3006,Hospital Pharmacist; Nurse - Clinical Nursea; Nurse - Practice Nursea; Nurse - Registered Nursea; Nurse - Unit Manager,Accom/Travel; Meal & Beverage,25,18485,16223,$16;223,$18;485,25,1,1,0,0,0,0,0,739
bayer,2007-12-01,Cardiology Inservice-Thrombosis Prevention at Lyell McEwin Hospital; Educational Duration: 2.5 hrs;,Lyell McEwin Hospital; Haydown Road; Elizabeth Vale; SA; 5112,Cardiologist; Nurse - Unit Manager; Radiographers,Meal & Beverage,6,300,300,$300,$300,6,1,0,0,0,0,0,0,50
bayer,2007-12-01,Dinner Discussion of new clinical data (Benefit 3 yr) data; Compassionate Use program; and treatment options ; Educational Duration: 3 hrs;,Lolli Redini; 48 Sale St; Orange; NSW; 2800,MS Society Nurses; Neurologists,Meal & Beverage,3,440,330,$330,$440,3,1,0,0,0,0,0,0,147
bayer,2007-12-01,The neurobiology of MS - The good and the bad; Educational Duration: 1 hr;,The Park Hyatt; Treasury Place; Melbourne; VIC; 3000,Neurologists; Registrar - Neurologists,Meal & Beverage,17,3000.50,1700.50,$1;700.50,$3;000.50,17,0,0,0,0,0,0,1,177
bayer,2007-12-01,Presentation on IUD treatments and womens health to local public and private ONGs ; Educational Duration: 1 hr;,Hanuman resturant; Mitchell St; Darwin; NT; 0800,Obstetricians & Gynaecologists,Meal & Beverage,5,413.50,345.00,$345.00,$413.50,5,0,0,0,0,0,0,1,83
bayer,2007-12-01,Pulmonary Arterial Hypertension - International perspective on treatment options: a presentation ; Educational Duration: 2.5 hrs;,Pulmonary Arterial Hypertension - Urban - Prof H Ghofrani; 194 Pacific Highway; St Leonards; NSW; 2065,Cardiologists; Nurse - Clinical Nurses; Nurse - Registered Nurses; Registrar - Cardiologists; Registrar - Respiratory/Thoracic Physicians; Respiratory/Thoracic Physicians; Rheumatologists,Meal & Beverage,23,1506,1506,$1;506,$1;506,23,1,0,0,0,0,0,0,65
bayer,2007-12-01,MS Society funding 2008; Benefit 3 yr data and Alemtuzumab; Educational Duration: 2 hrs;,Benchmark; 65 Northbourne Ave; Canberra; ACT; 2600,MS Society Administration; Nurse - Registered Nurses,Meal & Beverage,2,114,114,$114,$114,2,1,0,0,0,0,0,0,57
bayer,2007-12-01,Eastern Suburb Division of General Practice General Meeting - Womens health CPD program planning for 2008. BAYER SPONSORED MEETING. Bayer not responsible for content or organisation.; Educational Duration: 3 hrs;,Joe's Lebanese Resturant; 16 Maroubra Road; Maroubra; NSW; 2150,General Practitioners; Nurse - Midwives,None,6,380,0,$0,$380,6,1,0,1,0,0,0,0,63
bayer,2007-12-01,Asia Pacific Society of Respirology - Annual Meeting. BAYER SPONSORED MEETING. Bayer not responsible for meeting organisation or content. Educational Duration: 5 days;,Gold Coast Convention Centre; Broadbeach;; Surfers Paradise; QLD; 4218,local and international respiratory physicians,None,NaN,10000,0,$0,$10;000,Approx attendees 600 ;,0,0,0,0,0,0,1,0
bayer,2007-12-01,Contrast Media Training session at Lyell McEwin Hospital; Educational Duration: 2 hrs;,Lyell McEwin Hospital; Haydown Road; Elizabeth Vale; SA; 5112,Cardiologist; Nurse - Unit Manager; Radiographers; Registrar - Cardiologists,Meal & Beverage,13,490,490,$490,$490,13,1,0,0,0,0,0,0,38
